Date,Open,High,Low,Close,Change(Pips),Change(%),
06/17/2023 19:00,181.83746,181.83746,181.82464,181.82464,-1.282,-0.01,
06/17/2023 18:00,181.83746,181.83746,181.82464,181.82464,-1.282,-0.01,
06/17/2023 17:00,181.83746,181.83746,181.82464,181.82464,-1.282,-0.01,
06/17/2023 16:00,181.83746,181.83746,181.82464,181.82464,-1.282,-0.01,
06/17/2023 15:00,181.83746,181.83746,181.82464,181.82464,-1.282,-0.01,
06/17/2023 14:00,181.83746,181.83746,181.82464,181.82464,-1.282,-0.01,
06/17/2023 13:00,181.83746,181.83746,181.82464,181.82464,-1.282,-0.01,
06/17/2023 12:00,181.83746,181.83746,181.82464,181.82464,-1.282,-0.01,
06/17/2023 11:00,181.83746,181.83746,181.82464,181.82464,-1.282,-0.01,
06/17/2023 10:00,181.83746,181.83746,181.82464,181.82464,-1.282,-0.01,
06/17/2023 09:00,181.83746,181.83746,181.82464,181.82464,-1.282,-0.01,
06/17/2023 08:00,181.83746,181.83746,181.82464,181.82464,-1.282,-0.01,
06/17/2023 07:00,181.83746,181.83746,181.82464,181.82464,-1.282,-0.01,
06/17/2023 06:00,181.83746,181.83746,181.82464,181.82464,-1.282,-0.01,
06/17/2023 05:00,181.83746,181.83746,181.82464,181.82464,-1.282,-0.01,
06/17/2023 04:00,181.83746,181.83746,181.82464,181.82464,-1.282,-0.01,
06/17/2023 03:00,181.83746,181.83746,181.82464,181.82464,-1.282,-0.01,
06/17/2023 02:00,181.83746,181.83746,181.82464,181.82464,-1.282,-0.01,
06/17/2023 01:00,181.83746,181.83746,181.82464,181.82464,-1.282,-0.01,
06/17/2023 00:00,181.82464,181.83746,181.82464,181.82464,0.000,0.00,
06/16/2023 23:00,181.82464,181.83746,181.82464,181.83746,1.282,0.01,
06/16/2023 22:00,181.82464,181.83746,181.82464,181.83746,1.282,0.01,
06/16/2023 21:00,181.58,181.94713,181.56617,181.83746,25.746,0.14,
06/16/2023 20:00,181.846,181.973,181.5,181.831,-1.5,-0.01,
06/16/2023 19:00,181.962,182.006,181.48,181.847,-11.5,-0.06,
06/16/2023 18:00,181.938,182.038,181.55,181.971,3.3,0.02,
06/16/2023 17:00,181.956,181.975,181.43,181.94,-1.6,-0.01,
06/16/2023 16:00,181.733,181.96,181.36,181.957,22.4,0.12,
06/16/2023 15:00,181.262,181.742,180.85,181.734,47.2,0.26,
06/16/2023 14:00,181.253,181.541,180.54,181.275,2.2,0.01,
06/16/2023 13:00,181.076,181.413,180.79,181.224,14.8,0.08,
06/16/2023 12:00,180.788,181.276,180.57,181.07,28.2,0.16,
06/16/2023 11:00,180.245,180.809,180.08,180.79,54.5,0.30,
06/16/2023 10:00,180.344,180.425,179.95,180.257,-8.7,-0.05,
06/16/2023 09:00,180.466,180.469,180.07,180.34,-12.6,-0.07,
06/16/2023 08:00,180.465,180.757,180.1,180.47,0.5,0.00,
06/16/2023 07:00,180.466,180.855,180.15,180.48,1.4,0.01,
06/16/2023 06:00,179.927,180.552,179.79,180.453,52.6,0.29,
06/16/2023 05:00,179.705,180.002,179.62,179.926,22.1,0.12,
06/16/2023 04:00,179.523,179.847,179.43,179.702,17.9,0.10,
06/16/2023 03:00,179.643,179.695,179.16,179.516,-12.7,-0.07,
06/16/2023 02:00,178.879,179.749,178.79,179.642,76.3,0.42,
06/16/2023 01:00,179.129,179.18572,178.8,178.88,-24.9,-0.14,
06/16/2023 00:00,179.319,179.347,179.04,179.132,-18.7,-0.10,
06/15/2023 23:00,179.185,179.345,179.14,179.321,13.6,0.08,
06/15/2023 22:00,179.277,179.285,179.12,179.186,-9.1,-0.05,
06/15/2023 21:00,179.302,179.38,178.868,179.298,-0.4,0.00,
06/15/2023 20:00,179.311,179.341,178.95,179.302,-0.9,-0.01,
06/15/2023 19:00,179.37,179.397,179.18,179.307,-6.3,-0.04,
06/15/2023 18:00,179.25,179.398,179.17,179.368,11.8,0.07,
06/15/2023 17:00,179.23,179.317,178.97,179.234,0.4,0.00,
06/15/2023 16:00,179.266,179.279,178.9,179.24,-2.6,-0.01,
06/15/2023 15:00,178.982,179.369,178.88,179.267,28.5,0.16,
06/15/2023 14:00,178.614,179.012,178.59,178.977,36.3,0.20,
06/15/2023 13:00,178.229,178.669,178.09,178.626,39.7,0.22,
06/15/2023 12:00,178.573,178.742,178.11,178.243,-33.0,-0.19,
06/15/2023 11:00,178.792,178.839,178.56,178.58,-21.2,-0.12,
06/15/2023 10:00,178.555,178.821,178.5,178.797,24.2,0.14,
06/15/2023 09:00,178.857,178.895,178.35,178.555,-30.2,-0.17,
06/15/2023 08:00,178.76,179.043,178.72,178.863,10.3,0.06,
06/15/2023 07:00,178.723,179.001,178.63,178.761,3.8,0.02,
06/15/2023 06:00,178.641,178.835,178.56,178.722,8.1,0.05,
06/15/2023 05:00,178.515,178.727,178.39,178.623,10.8,0.06,
06/15/2023 04:00,178.367,178.583,178.357,178.516,14.9,0.08,
06/15/2023 03:00,178.19,178.372,178.08,178.363,17.3,0.10,
06/15/2023 02:00,178.16,178.215,177.94,178.197,3.7,0.02,
06/15/2023 01:00,177.683,178.2,177.64,178.165,48.2,0.27,
06/15/2023 00:00,177.339,177.71,177.3,177.674,33.5,0.19,
06/14/2023 23:00,177.278,177.418,177.24537,177.315,3.7,0.02,
06/14/2023 22:00,177.291,177.398,177.22,177.26,-3.1,-0.02,
06/14/2023 21:00,177.39,177.55528,177.106,177.31,-8,-0.05,
06/14/2023 20:00,177.139,177.41,177.09,177.39,25.1,0.14,
06/14/2023 19:00,176.996,177.237,176.91,177.135,13.9,0.08,
06/14/2023 18:00,176.828,177.167,176.617,176.96,13.2,0.07,
06/14/2023 17:00,176.909,176.929,176.76,176.884,-2.5,-0.01,
06/14/2023 16:00,176.873,176.984,176.81,176.912,3.9,0.02,
06/14/2023 15:00,176.985,177.047,176.81,176.877,-10.8,-0.06,
06/14/2023 14:00,176.948,177.03,176.86,176.985,3.7,0.02,
06/14/2023 13:00,177.03,177.135,176.84,176.947,-8.3,-0.05,
06/14/2023 12:00,177.036,177.111,176.785,177.053,1.7,0.01,
06/14/2023 11:00,176.958,177.119,176.91,177.041,8.3,0.05,
06/14/2023 10:00,176.899,177.143,176.87,176.958,5.9,0.03,
06/14/2023 09:00,176.839,176.925,176.7187,176.886,4.7,0.03,
06/14/2023 08:00,176.65,176.861,176.51,176.843,19.3,0.11,
06/14/2023 07:00,176.685,176.818,176.41,176.634,-5.1,-0.03,
06/14/2023 06:00,176.565,176.761,176.536,176.673,10.8,0.06,
06/14/2023 05:00,176.697,176.75,176.5,176.562,-13.5,-0.08,
06/14/2023 04:00,176.579,176.697,176.52,176.68,10.1,0.06,
06/14/2023 03:00,176.688,176.705,176.45959,176.579,-10.9,-0.06,
06/14/2023 02:00,176.677,176.721,176.6,176.676,-0.1,0.00,
06/14/2023 01:00,176.55,176.68819,176.46,176.677,12.7,0.07,
06/14/2023 00:00,176.661,176.679,176.47,176.555,-10.6,-0.06,
06/13/2023 23:00,176.743,176.76905,176.62,176.645,-9.8,-0.06,
06/13/2023 22:00,176.807,176.88,176.65323,176.71,-9.7,-0.05,
06/13/2023 21:00,176.819,176.97,176.44,176.824,0.5,0.00,
06/13/2023 20:00,176.773,176.854,176.71,176.819,4.6,0.03,
06/13/2023 19:00,176.784,176.815,176.66,176.771,-1.3,-0.01,
06/13/2023 18:00,176.691,176.803,176.58,176.786,9.5,0.05,
06/13/2023 17:00,176.587,176.718,176.38,176.69,10.3,0.06,
06/13/2023 16:00,176.541,176.608,176.45,176.577,3.6,0.02,
06/13/2023 15:00,176.226,176.653,176.17,176.54,31.4,0.18,
06/13/2023 14:00,175.885,176.249,175.78,176.229,34.4,0.20,
06/13/2023 13:00,175.256,175.919,175.08,175.891,63.5,0.36,
06/13/2023 12:00,175.403,176.005,175.053,175.252,-15.1,-0.09,
06/13/2023 11:00,175.373,175.504,175.32,175.385,1.2,0.01,
06/13/2023 10:00,175.363,175.461,175.29,175.38,1.7,0.01,
06/13/2023 09:00,175.3,175.436,175.17,175.351,5.1,0.03,
06/13/2023 08:00,175.279,175.379,175.17,175.306,2.7,0.02,
06/13/2023 07:00,175.404,175.468,175.17,175.259,-14.5,-0.08,
06/13/2023 06:00,174.726,175.423,174.706,175.39,66.4,0.38,
06/13/2023 05:00,174.798,174.94,174.68,174.725,-7.3,-0.04,
06/13/2023 04:00,174.7,174.82581,174.63,174.799,9.9,0.06,
06/13/2023 03:00,174.625,174.743,174.53,174.697,7.2,0.04,
06/13/2023 02:00,174.667,174.711,174.57,174.626,-4.1,-0.02,
06/13/2023 01:00,174.794,174.84,174.63,174.63,-16.4,-0.09,
06/13/2023 00:00,174.495,174.818,174.43,174.791,29.6,0.17,
06/12/2023 23:00,174.579,174.631,174.44632,174.496,-8.3,-0.05,
06/12/2023 22:00,174.653,174.684,174.51037,174.581,-7.2,-0.04,
06/12/2023 21:00,174.64,174.75,174.182,174.677,3.7,0.02,
06/12/2023 20:00,174.609,174.69016,174.52,174.64,3.1,0.02,
06/12/2023 19:00,174.563,174.661,174.51,174.61,4.7,0.03,
06/12/2023 18:00,174.585,174.611,174.49,174.562,-2.3,-0.01,
06/12/2023 17:00,174.565,174.60596,174.44632,174.595,3.0,0.02,
06/12/2023 16:00,174.489,174.64101,174.43,174.566,7.7,0.04,
06/12/2023 15:00,174.653,174.675,174.33,174.493,-16.0,-0.09,
06/12/2023 14:00,174.89,174.948,174.59,174.65,-24,-0.14,
06/12/2023 13:00,174.714,174.94454,174.65,174.888,17.4,0.10,
06/12/2023 12:00,175.112,175.177,174.63,174.713,-39.9,-0.23,
06/12/2023 11:00,175.052,175.172,174.96,175.109,5.7,0.03,
06/12/2023 10:00,175.371,175.383,174.85,175.01,-36.1,-0.21,
06/12/2023 09:00,175.275,175.417,175.19,175.35,7.5,0.04,
06/12/2023 08:00,175.627,175.669,175.16,175.263,-36.4,-0.21,
06/12/2023 07:00,175.418,175.769,175.37,175.616,19.8,0.11,
06/12/2023 06:00,175.417,175.516,175.35,175.415,-0.2,0.00,
06/12/2023 05:00,175.298,175.441,175.2,175.416,11.8,0.07,
06/12/2023 04:00,175.275,175.33,175.14772,175.297,2.2,0.01,
06/12/2023 03:00,175.375,175.39173,175.2,175.273,-10.2,-0.06,
06/12/2023 02:00,175.377,175.46918,175.32,175.376,-0.1,0.00,
06/12/2023 01:00,175.31,175.43927,175.23,175.376,6.6,0.04,
06/12/2023 00:00,175.318,175.323,175.11,175.309,-0.9,-0.01,
06/11/2023 23:00,175.323,175.346,175.25303,175.319,-0.4,0.00,
06/11/2023 22:00,175.364,175.467,175.291,175.322,-4.2,-0.02,
06/11/2023 21:00,174.818,175.38827,174.818,175.35645,53.845,0.31,
06/11/2023 20:00,175.3526,175.44874,174.817,174.818,-53.46,-0.31,
06/11/2023 19:00,175.41104,175.50134,175.40591,175.50134,9.030,0.05,
06/11/2023 18:00,175.52701,175.52701,174.87221,174.87221,-65.480,-0.37,
06/11/2023 17:00,175.52701,175.52701,174.87221,174.87221,-65.480,-0.37,
06/11/2023 16:00,175.52701,175.52701,174.87221,174.87221,-65.480,-0.37,
06/11/2023 15:00,175.52701,175.52701,174.87221,174.87221,-65.480,-0.37,
06/11/2023 14:00,175.52701,175.52701,174.87221,174.87221,-65.480,-0.37,
06/11/2023 13:00,174.87221,175.52701,174.87221,174.87221,0.000,0.00,
06/11/2023 09:00,175.05192,175.52701,175.05192,175.52701,47.509,0.27,
06/11/2023 08:00,175.05192,175.52701,175.05192,175.52701,47.509,0.27,
06/11/2023 07:00,175.15192,175.52701,174.87221,175.52701,37.509,0.21,
06/11/2023 06:00,175.15192,175.15192,174.87221,174.87221,-27.971,-0.16,
06/11/2023 05:00,175.15192,175.15192,174.87221,174.87221,-27.971,-0.16,
06/11/2023 04:00,175.15192,175.15192,174.87221,174.87221,-27.971,-0.16,
06/11/2023 03:00,175.15192,175.15192,174.87221,174.87221,-27.971,-0.16,
06/11/2023 02:00,175.15192,175.15192,174.87221,174.87221,-27.971,-0.16,
06/11/2023 01:00,175.15192,175.15192,174.87221,174.87221,-27.971,-0.16,
06/11/2023 00:00,175.15192,175.15192,174.87221,174.87221,-27.971,-0.16,
06/10/2023 23:00,174.87221,175.15192,174.87221,174.87221,0.000,0.00,
06/10/2023 22:00,175.15192,175.15192,174.87221,175.15192,0.000,0.00,
06/10/2023 21:00,175.15192,175.15192,174.87221,174.87221,-27.971,-0.16,
06/10/2023 20:00,175.15192,175.15192,174.87221,174.87221,-27.971,-0.16,
06/10/2023 19:00,175.15192,175.15192,174.87221,174.87221,-27.971,-0.16,
06/10/2023 18:00,175.15192,175.15192,174.87221,174.87221,-27.971,-0.16,
06/10/2023 17:00,175.15192,175.15192,174.87221,174.87221,-27.971,-0.16,
06/10/2023 16:00,175.15192,175.15192,174.87221,174.87221,-27.971,-0.16,
06/10/2023 15:00,175.15192,175.15192,174.87221,174.87221,-27.971,-0.16,
06/10/2023 14:00,175.15192,175.15192,174.87221,174.87221,-27.971,-0.16,
06/10/2023 13:00,175.15192,175.15192,174.87221,174.87221,-27.971,-0.16,
06/10/2023 12:00,175.15192,175.15192,174.87221,174.87221,-27.971,-0.16,
06/10/2023 11:00,175.15192,175.15192,174.87221,174.87221,-27.971,-0.16,
06/10/2023 10:00,175.15192,175.15192,174.87221,174.87221,-27.971,-0.16,
06/10/2023 09:00,175.15192,175.15192,174.87221,174.87221,-27.971,-0.16,
06/10/2023 08:00,175.15192,175.15192,174.87221,174.87221,-27.971,-0.16,
06/10/2023 07:00,175.15192,175.15192,174.87221,174.87221,-27.971,-0.16,
06/10/2023 06:00,175.15192,175.15192,174.87221,174.87221,-27.971,-0.16,
06/10/2023 05:00,175.15192,175.15192,174.87221,174.87221,-27.971,-0.16,
06/10/2023 04:00,175.15192,175.15192,174.87221,174.87221,-27.971,-0.16,
06/10/2023 03:00,175.15192,175.15192,174.87221,174.87221,-27.971,-0.16,
06/10/2023 02:00,175.15192,175.16192,174.87221,174.87221,-27.971,-0.16,
06/10/2023 01:00,175.15192,175.16192,175.15192,175.16192,1.000,0.01,
06/10/2023 00:00,175.16192,175.16192,175.15192,175.16192,0.000,0.00,
06/09/2023 23:00,175.16192,175.16192,175.15192,175.15192,-1.000,-0.01,
06/09/2023 22:00,175.15192,175.16192,175.15192,175.15192,0.000,0.00,
06/09/2023 21:00,175.28,175.49,174.494,175.16192,-11.808,-0.07,
06/09/2023 20:00,175.36,175.406,174.87,174.87,-49,-0.28,
06/09/2023 19:00,175.335,175.391,175.25,175.37,3.5,0.02,
06/09/2023 18:00,175.202,175.289,175.11433,175.289,8.7,0.05,
06/09/2023 17:00,175.339,175.345,175.13,175.201,-13.8,-0.08,
06/09/2023 16:00,175.284,175.358,175.18,175.342,5.8,0.03,
06/09/2023 15:00,175.344,175.363,175.14,175.279,-6.5,-0.04,
06/09/2023 14:00,175.438,175.513,175.16,175.337,-10.1,-0.06,
06/09/2023 13:00,175.06,175.541,174.96,175.426,36.6,0.21,
06/09/2023 12:00,175.159,175.264,174.727,175.063,-9.6,-0.05,
06/09/2023 11:00,175.058,175.206,174.98,175.139,8.1,0.05,
06/09/2023 10:00,175.092,175.247,174.99,175.059,-3.3,-0.02,
06/09/2023 09:00,175.159,175.181,174.979,175.089,-7.0,-0.04,
06/09/2023 08:00,175.157,175.227,175.01,175.164,0.7,0.00,
06/09/2023 07:00,175.07,175.239,174.89,175.14,7,0.04,
06/09/2023 06:00,174.849,175.221,174.84,175.081,23.2,0.13,
06/09/2023 05:00,174.69,175.023,174.68,174.848,15.8,0.09,
06/09/2023 04:00,174.74,174.78854,174.661,174.715,-2.5,-0.01,
06/09/2023 03:00,174.817,174.855,174.71,174.741,-7.6,-0.04,
06/09/2023 02:00,174.768,174.823,174.69,174.819,5.1,0.03,
06/09/2023 01:00,174.542,174.797,174.51,174.762,22.0,0.13,
06/09/2023 00:00,174.37,174.622,174.37,174.54,17,0.10,
06/08/2023 23:00,174.42,174.45745,174.28,174.402,-1.8,-0.01,
06/08/2023 22:00,174.418,174.502,174.39,174.427,0.9,0.01,
06/08/2023 21:00,174.47,174.477,174.198,174.404,-6.6,-0.04,
06/08/2023 20:00,174.431,174.486,174.36106,174.47,3.9,0.02,
06/08/2023 19:00,174.449,174.49642,174.37838,174.432,-1.7,-0.01,
06/08/2023 18:00,174.363,174.516,174.34,174.45,8.7,0.05,
06/08/2023 17:00,174.39,174.473,174.3,174.361,-2.9,-0.02,
06/08/2023 16:00,174.161,174.44599,174.11,174.384,22.3,0.13,
06/08/2023 15:00,174.199,174.485,174.1,174.171,-2.8,-0.02,
06/08/2023 14:00,173.967,174.361,173.94,174.197,23.0,0.13,
